Name,DatePublished,RatingValue,Review
PupSocks,2021-01-08T04:28:54Z,3,I received my package and it was not at all what I had ordered. I contacted the company but they never responded to my first email. I sent another follow up email with the same complaint and someone finally got back to me. I received a new pair at no extra cost and I didn’t have to worry about sending the first one back.
PupSocks,2021-01-08T04:26:00Z,1,"I am so frustrated! I ordered socks and blankets for my 2 daughters. My order was placed on 11/24/20. When I didn't receive my order, I emailed customer service on 12/18/20 to touch base and make sure my order would be here in time for Christmas. Customer service didn't even respond to my email until 1/5/21! Today is 1/7/21, and I have STILL not received my order. Terrible. This company obviously could care less about their customers. I understand we are all dealing with COVID, and I am sensitive to that. However, it would have taken about 1 minute to reply to my email on 12/18/20 and I would have respected whatever was going on with my order. Completely disappointed, angry, and frustrated."
PupSocks,2021-01-08T04:19:12Z,1,"Ordered socks as a Christmas gift for my partner. What turned up are unlike any socks I've received before, worst ""socks"" ever. There is indeed my dogs face on it, but the fit is horrible. They are essentially a one ended tube, a struggle to get on, and they don't seem like there was any effort to design them to fit the shape of a foot. You might as well brand them as mittens and sell them as that too. Seemed like a great gift, with proceeds to a good cause, but terrible, pretty much throw away quality. Very, very disappointed, definitely cannot recommend."
PupSocks,2021-01-08T04:11:57Z,1,I never received anything. This was supposed to be a Christmas gift. Quite disappointed just thought it was late
PupSocks,2021-01-08T04:10:48Z,5,Got the socks in a timely manner and they were great!
PupSocks,2021-01-08T03:54:10Z,5,Super cute! Got them as a gift and they loved it.
PupSocks,2021-01-08T03:44:52Z,4,"He loved the blanket. Did get it really late, but you responded quickly to my emails."
PupSocks,2021-01-08T03:42:39Z,1,Socks are not sewn correctly.  I ordered the week of Thanksgiving and didn't receive until after Christmas.
PupSocks,2021-01-08T03:13:29Z,1,"I bought those socks for my boyfriend, and we were very shocked to see that the socks don't even have a sock shape, there is no space for the heel. Also the fabric is very cheap."
PupSocks,2021-01-08T03:09:13Z,3,They’re cute but took way longer than they said to arrive.
PupSocks,2021-01-08T03:07:39Z,4,"We love the idea, but have you thought of making the socks more of a tub sock style as they might be a better fit, as the toe are seems quite ample also."
PupSocks,2021-01-08T02:58:16Z,1,waste of money. The sock material is very odd and so is the fit. They are basically too tight to even wear and there's no stretch in the material to help with that.
PupSocks,2021-01-08T02:57:42Z,5,Socks arrived quickly and were well done. The photos submitted were cropped perfectly and the final product exceeded expectations. They were a gift and I was told that they were comfortable. Would def order again.
PupSocks,2021-01-08T02:52:29Z,5,"Ordered two pair of the pupsocks for a Christmas gift. They were so cute and well made. The pictures on the socks were excellent quality, so I ordered another pair for me. Received my items before the estimated delivery time.Really great item especially for gift giving!"
PupSocks,2021-01-08T02:49:35Z,5,"Super adorable, and they shipped quickly! My boyfriend loved them"
PupSocks,2021-01-08T02:49:16Z,5,Great product and quality.  Perfect gift !!
PupSocks,2021-01-08T02:47:24Z,2,"The blanket was great in that the cat’s faces looked very sharp and it was very soft! I was mildly disappointed by the thickness of the blanket compared to the price though. However, I ordered before Thanksgiving and didn’t receive my order until after Christmas! The website said it would only take 8-10 business days. They say that if you email customer service you could expect a reply in 48-72 hours. The first time was 7 days to get a response and the second time emailed them it was 9 days. While I was fairly satisfied with the blanket, but because of the time it took to get it and the customer service I received, I will not order from them again."
PupSocks,2021-01-08T02:44:16Z,4,Update:  the blanket arrived today and it is so adorable!! I changed my review to a 4. It would be 5 if it hadn’t taken so long to arrive. Thank you. I would love to give you a 5 but we simply have never received our blanket. We ordered it on November 25th.  Fingers crossed it comes soon and we love it. Thank you
PupSocks,2021-01-08T02:43:30Z,1,My order never arrived and emails to customer service bounced back.
PupSocks,2021-01-08T02:42:03Z,5,This blanket was perfect! I bought it as a gift for someone for Christmas. It turned out exactly as I envisioned and she loved it.
PupSocks,2021-01-08T02:29:02Z,1,I have not received My package And I haven’t received the assistance to find it. I was expecting it for Christmas and I do not even know if you are a real store or not.
PupSocks,2021-01-08T02:16:11Z,1,Unfortunately I still have not received this order nor a reply to my email inquiring on its status.
PupSocks,2021-01-08T02:13:45Z,5,I sent a picture of my pet that I wasn’t exactly sure was going to work but the PupSocks designer did a fantastic job. I loved how the socks turned out. I wear them when I’m missing him and they make me smile😊
PupSocks,2021-01-08T02:09:16Z,5,Our blanket is amazing!! We love it so much.
PupSocks,2021-01-08T02:07:56Z,1,I ordered a pair of socks the day after Thanksgiving and received them a few days before Christmas. Just to receive an empty package and your lack of ways to get in contact with customer service is really irritating. I emailed stating what has happened and all I got was an automated answer. Nothing that y’all have recognized that I didn’t receive what I ordered. Not really satisfied with this.
PupSocks,2021-01-08T02:01:36Z,4,The socks were a big surprise. The recipient really enjoyed the products. Great service!
PupSocks,2021-01-08T01:42:45Z,5,I ordered a blanket as a Christmas present mid November. It didn’t come in time which was disappointing given I ordered well in advance however I realize a lot of that is out of their hands. The blanket itself is great. The pictures are clear and the blanket quality is awesome. Supper soft and a good size.
PupSocks,2021-01-08T01:40:03Z,1,Website claimed orders would be shipped prior to Christmas which they were not. I ordered mid way through November to try and avoid delays. I understand the current covid pandemic caused delays so I understood however when my order finally did arrive the socks did not have the correct picture on them rendering them useless.
PupSocks,2021-01-08T01:36:56Z,4,This was the perfect gift! The blanket is super soft and cute! The faces were a lot bigger than I expected but still looks great! I would definitely order from Pupsocks again!
PupSocks,2021-01-08T01:28:29Z,1,Finally received my order 3 weeks later than promised and it's incorrect. I've reached out to customer service on multiple platforms without a response.
PupSocks,2021-01-08T01:26:13Z,5,Socks were cute and made everybody laugh for joy to see the face of their beloved pet on them! Nice selection of colors.
